"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",14,"AND","Andorra","96.66750336",2024,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",16,"ARG","Argentina","84.2632713783222",2019,"","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",16,"ARG","Argentina","87.915968",2020,"Aged 4 and older. Refers to use of a mobile phone.","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",16,"ARG","Argentina","88.08140618",2021,"Aged 4 and older.","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",16,"ARG","Argentina","89.29652206",2022,"Aged 4 and older. Refers to mobile phone use","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",16,"ARG","Argentina","89.46000122",2023,"Aged 4 and older. Refers to mobile phone use","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",16,"ARG","Argentina","89.97989655",2024,"Aged 4 and older.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","72.6067344521887",2017,"","The Statistical Committee of the Republic of Armenia ","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","76.4285374494002",2018,"","The Statistical Committee of the Republic of Armenia ","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","77.05570221",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","77.68810272",2020,"All ages.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","78.32560623",2021,"All ages.","The Statistical Committee of the Republic of Armenia","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","77.41730151",2022,"All ages.","The Statistical Committee of the Republic of Armenia","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","78.96070099",2023,"All ages.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",17,"ARM","Armenia","79.80999756",2024,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","61.5750215768809",2016,"Please note this is the number of ownership of ‘Smartphones’ excluding other mobile phone types","Communications & IT Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","94.3",2017,"","Communications & IT Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","95.0999983172428",2018,"","Communications & IT Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","96.8657718759778",2019,"","Communications & IT Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","98.23298279",2020,"Aged 10-74.","Communications & IT Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","100.0",2021,"Aged 15-74.","The Communications, Space and Technology Commission (CST)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","100.0",2022,"Aged 15-74.","The Communications, Space and Technology Commission (CST)","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","100.0",2023,"Aged 15-74. Results are based on unweighted survey data","Communications & IT Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",18,"SAU","Saudi Arabia","100.0",2024,"Aged 15-74. Results are based on unweighted survey data using quota sampling","Communications, Space and Technology Commission","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",20,"ATG","Antigua and Barbuda","88.20300293",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",20,"ATG","Antigua and Barbuda","88.1996994",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",20,"ATG","Antigua and Barbuda","88.25350189",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",20,"ATG","Antigua and Barbuda","87.07060242",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",20,"ATG","Antigua and Barbuda","87.1882019",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",20,"ATG","Antigua and Barbuda","87.53430176",2024,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",23,"AUS","Australia","97.76010132",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",23,"AUS","Australia","97.37889862",2020,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",23,"AUS","Australia","94.51370239",2021,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",23,"AUS","Australia","97.48179626",2022,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",23,"AUS","Australia","97.34750366",2023,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",23,"AUS","Australia","97.49210358",2024,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",24,"AUT","Austria","97.04489899",2019,"","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",24,"AUT","Austria","96.94039917",2020,"Aged 16-74.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",24,"AUT","Austria","94.62650299",2021,"Aged 16-74.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",24,"AUT","Austria","98.48190308",2022,"Aged 16-74.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",24,"AUT","Austria","98.65249634",2023,"Aged 16-74.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",24,"AUT","Austria","98.80000305",2024,"Aged 16-74.","ITU estimate.","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","72.4143276031461",2013,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","73.9173033610416",2014,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","74.1244951368282",2015,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","73.4163098878695",2016,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","84.0",2017,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","83.5",2018,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","83.5000028935688",2019,"","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","84.00000528",2020,"Aged 7 and older.","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","83.99999738",2021,"Aged 7 and older.","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","83.79999567",2022,"Aged 7 and older.","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
28027,"xHH18_IDI","Individuals who own a mobile cellular telephone",,"%",25,"AZE","Azerbaijan","84.30000215",2023,"Aged 7 and older.","State Statistical Committee of the Republic of Azerbaijan","Refers to the proportion of individuals who own a mobile (cellular) or smart telephone. An individual owns a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
